id,person1,person2,label
13500,bounding_box_train\0140_c5s1_023076_02.jpg,bounding_box_train\0762_c1s4_037881_01.jpg,0
13501,bounding_box_train\0140_c5s1_023076_02.jpg,bounding_box_train\1266_c1s5_068441_02.jpg,0
13502,bounding_box_train\0140_c4s1_023776_03.jpg,bounding_box_train\0545_c3s2_013937_01.jpg,0
13503,bounding_box_train\0140_c5s1_023076_02.jpg,bounding_box_train\1408_c1s6_018246_02.jpg,0
13504,bounding_box_train\0140_c4s1_023751_02.jpg,bounding_box_train\1379_c6s3_068792_01.jpg,0
13505,bounding_box_train\0140_c4s1_023751_02.jpg,bounding_box_train\0903_c5s2_111877_07.jpg,0
13506,bounding_box_train\0140_c4s1_023776_03.jpg,bounding_box_train\1286_c4s5_053460_01.jpg,0
13507,bounding_box_train\0140_c2s1_022301_05.jpg,bounding_box_train\0272_c6s1_069901_01.jpg,0
13508,bounding_box_train\0197_c3s1_044601_01.jpg,bounding_box_train\0430_c1s2_034091_02.jpg,0
13509,bounding_box_train\0197_c3s1_044601_01.jpg,bounding_box_train\0430_c5s1_107098_01.jpg,0
13510,bounding_box_train\0197_c6s1_045076_05.jpg,bounding_box_train\0697_c6s2_054868_01.jpg,0
13511,bounding_box_train\0197_c2s1_044851_02.jpg,bounding_box_train\1235_c5s3_017015_01.jpg,0
13512,bounding_box_train\0197_c3s1_038926_02.jpg,bounding_box_train\0623_c1s3_037376_03.jpg,0
13513,bounding_box_train\0197_c1s1_045251_02.jpg,bounding_box_train\0738_c6s2_086168_01.jpg,0
13514,bounding_box_train\0197_c2s1_044851_02.jpg,bounding_box_train\1391_c6s3_076417_01.jpg,0
13515,bounding_box_train\0197_c5s1_045126_04.jpg,bounding_box_train\1230_c2s3_008782_02.jpg,0
13516,bounding_box_train\0197_c2s1_038751_03.jpg,bounding_box_train\1368_c5s3_044140_05.jpg,0
13517,bounding_box_train\0197_c5s1_045301_05.jpg,bounding_box_train\0239_c6s1_050576_01.jpg,0
13518,bounding_box_train\0197_c3s1_044676_02.jpg,bounding_box_train\0475_c3s1_122933_01.jpg,0
13519,bounding_box_train\0197_c5s1_045151_05.jpg,bounding_box_train\1269_c1s5_051166_01.jpg,0
13520,bounding_box_train\0197_c2s1_038676_02.jpg,bounding_box_train\1231_c3s3_092944_07.jpg,0
13521,bounding_box_train\0197_c1s1_045251_02.jpg,bounding_box_train\0730_c6s2_102118_06.jpg,0
13522,bounding_box_train\0197_c1s1_045276_07.jpg,bounding_box_train\1320_c6s3_076767_01.jpg,0
13523,bounding_box_train\0197_c3s1_044676_02.jpg,bounding_box_train\1320_c6s3_059192_01.jpg,0
13524,bounding_box_train\0197_c6s1_045076_05.jpg,bounding_box_train\1470_c2s3_053807_01.jpg,0
13525,bounding_box_train\0197_c4s1_063032_03.jpg,bounding_box_train\0781_c6s2_074918_01.jpg,0
13526,bounding_box_train\0197_c5s1_039451_01.jpg,bounding_box_train\0139_c5s1_069273_01.jpg,0
13527,bounding_box_train\0197_c6s1_045076_05.jpg,bounding_box_train\0820_c1s4_044231_07.jpg,0
13528,bounding_box_train\0197_c4s1_066857_01.jpg,bounding_box_train\0572_c6s2_007668_01.jpg,0
13529,bounding_box_train\0197_c6s1_045076_05.jpg,bounding_box_train\1495_c6s3_089992_05.jpg,0
13530,bounding_box_train\0197_c3s1_044551_02.jpg,bounding_box_train\0333_c1s4_054911_02.jpg,0
13531,bounding_box_train\0197_c2s1_038651_02.jpg,bounding_box_train\0105_c6s1_036676_01.jpg,0
13532,bounding_box_train\0197_c2s1_044851_02.jpg,bounding_box_train\1466_c3s3_073419_12.jpg,0
13533,bounding_box_train\0197_c4s1_066857_01.jpg,bounding_box_train\0070_c3s1_010501_02.jpg,0
13534,bounding_box_train\0197_c2s1_044851_07.jpg,bounding_box_train\0556_c5s2_000108_03.jpg,0
13535,bounding_box_train\0197_c2s1_038676_02.jpg,bounding_box_train\0796_c1s4_062536_02.jpg,0
13536,bounding_box_train\0197_c2s1_044926_02.jpg,bounding_box_train\0107_c3s1_019026_02.jpg,0
13537,bounding_box_train\0197_c2s1_044851_02.jpg,bounding_box_train\0766_c3s2_081803_06.jpg,0
13538,bounding_box_train\0197_c1s1_039276_01.jpg,bounding_box_train\0491_c5s1_139220_04.jpg,0
13539,bounding_box_train\0197_c5s1_039351_01.jpg,bounding_box_train\0954_c5s2_120874_06.jpg,0
13540,bounding_box_train\0197_c2s1_044851_07.jpg,bounding_box_train\0536_c3s2_002096_01.jpg,0
13541,bounding_box_train\0197_c2s1_044926_02.jpg,bounding_box_train\0536_c3s1_150933_05.jpg,0
13542,bounding_box_train\0197_c5s1_039226_01.jpg,bounding_box_train\0606_c4s3_031354_01.jpg,0
13543,bounding_box_train\0197_c4s1_062907_02.jpg,bounding_box_train\0984_c2s2_123202_01.jpg,0
13544,bounding_box_train\0197_c4s1_062907_02.jpg,bounding_box_train\0407_c3s1_096892_01.jpg,0
13545,bounding_box_train\0197_c2s1_044926_02.jpg,bounding_box_train\0564_c3s2_003396_05.jpg,0
13546,bounding_box_train\0197_c2s1_038676_02.jpg,bounding_box_train\0301_c6s1_076126_08.jpg,0
13547,bounding_box_train\0197_c3s1_044601_01.jpg,bounding_box_train\0052_c3s1_005251_01.jpg,0
13548,bounding_box_train\0197_c6s1_045076_05.jpg,bounding_box_train\0236_c6s1_049551_01.jpg,0
13549,bounding_box_train\0197_c3s1_044451_03.jpg,bounding_box_train\0741_c6s2_061418_01.jpg,0
13550,bounding_box_train\0197_c2s1_044851_02.jpg,bounding_box_train\0603_c6s2_011218_01.jpg,0
13551,bounding_box_train\0197_c3s1_044451_03.jpg,bounding_box_train\0883_c1s4_049006_02.jpg,0
13552,bounding_box_train\0197_c2s1_038676_02.jpg,bounding_box_train\0393_c5s1_112895_01.jpg,0
13553,bounding_box_train\0197_c2s1_038676_02.jpg,bounding_box_train\1093_c3s2_145669_02.jpg,0
13554,bounding_box_train\0197_c5s1_045301_05.jpg,bounding_box_train\1132_c1s6_022646_03.jpg,0
13555,bounding_box_train\0197_c5s1_039351_01.jpg,bounding_box_train\0415_c1s2_044671_04.jpg,0
13556,bounding_box_train\0197_c4s1_063032_03.jpg,bounding_box_train\0814_c3s2_099578_01.jpg,0
13557,bounding_box_train\0197_c3s1_044451_03.jpg,bounding_box_train\0308_c1s1_069531_03.jpg,0
13558,bounding_box_train\0197_c2s1_044851_07.jpg,bounding_box_train\0681_c5s2_054930_01.jpg,0
13559,bounding_box_train\0197_c5s1_039351_01.jpg,bounding_box_train\0399_c2s1_107046_01.jpg,0
13560,bounding_box_train\0197_c3s1_044601_01.jpg,bounding_box_train\1295_c3s3_031178_01.jpg,0
13561,bounding_box_train\0197_c4s1_063032_03.jpg,bounding_box_train\0665_c6s2_035893_01.jpg,0
13562,bounding_box_train\0197_c2s1_038751_03.jpg,bounding_box_train\0785_c6s2_076343_01.jpg,0
13563,bounding_box_train\0197_c4s1_039651_03.jpg,bounding_box_train\0116_c3s2_085453_04.jpg,0
13564,bounding_box_train\0197_c5s1_045126_04.jpg,bounding_box_train\0946_c2s2_115802_02.jpg,0
13565,bounding_box_train\0197_c5s1_045301_05.jpg,bounding_box_train\0683_c6s2_043168_01.jpg,0
13566,bounding_box_train\0197_c1s1_045376_05.jpg,bounding_box_train\1479_c2s3_054507_05.jpg,0
13567,bounding_box_train\0197_c3s1_038926_02.jpg,bounding_box_train\0810_c5s3_030990_03.jpg,0
13568,bounding_box_train\0197_c3s1_044551_02.jpg,bounding_box_train\0208_c6s1_070576_01.jpg,0
13569,bounding_box_train\0197_c2s1_038651_07.jpg,bounding_box_train\0809_c1s4_048631_02.jpg,0
13570,bounding_box_train\0197_c1s1_039426_01.jpg,bounding_box_train\0298_c6s1_071776_02.jpg,0
13571,bounding_box_train\0197_c2s1_044851_07.jpg,bounding_box_train\0434_c5s1_113495_02.jpg,0
13572,bounding_box_train\0197_c5s1_045126_04.jpg,bounding_box_train\1193_c6s3_066092_03.jpg,0
13573,bounding_box_train\0197_c4s1_039651_03.jpg,bounding_box_train\0167_c4s1_030451_01.jpg,0
13574,bounding_box_train\0197_c3s1_044676_02.jpg,bounding_box_train\0306_c5s3_067612_01.jpg,0
13575,bounding_box_train\0197_c1s1_039426_01.jpg,bounding_box_train\0676_c3s2_047887_01.jpg,0
13576,bounding_box_train\0197_c2s1_038676_02.jpg,bounding_box_train\0676_c6s2_051018_02.jpg,0
13577,bounding_box_train\0197_c2s1_038751_03.jpg,bounding_box_train\0673_c6s2_041168_01.jpg,0
13578,bounding_box_train\0197_c5s1_045051_03.jpg,bounding_box_train\0002_c3s1_000001_01.jpg,0
13579,bounding_box_train\0197_c5s1_039451_01.jpg,bounding_box_train\0844_c6s2_101318_02.jpg,0
13580,bounding_box_train\0197_c2s1_044851_02.jpg,bounding_box_train\0110_c6s1_018976_02.jpg,0
13581,bounding_box_train\1244_c3s3_020103_02.jpg,bounding_box_train\1052_c3s2_143144_05.jpg,0
13582,bounding_box_train\1244_c6s3_051267_02.jpg,bounding_box_train\0331_c3s1_075442_01.jpg,0
13583,bounding_box_train\1244_c5s3_028165_02.jpg,bounding_box_train\0738_c6s2_086043_01.jpg,0
13584,bounding_box_train\1244_c2s3_013632_03.jpg,bounding_box_train\0022_c1s1_002851_01.jpg,0
13585,bounding_box_train\1244_c1s5_046241_01.jpg,bounding_box_train\1400_c1s6_007691_03.jpg,0
13586,bounding_box_train\1244_c1s5_054066_02.jpg,bounding_box_train\1116_c6s3_014217_03.jpg,0
13587,bounding_box_train\1244_c2s3_013632_03.jpg,bounding_box_train\0995_c3s2_127994_05.jpg,0
13588,bounding_box_train\1244_c6s3_051167_01.jpg,bounding_box_train\1492_c1s6_013246_01.jpg,0
13589,bounding_box_train\1244_c3s3_027578_08.jpg,bounding_box_train\0338_c2s1_077996_04.jpg,0
13590,bounding_box_train\1244_c2s3_013632_03.jpg,bounding_box_train\0796_c6s2_083843_02.jpg,0
13591,bounding_box_train\1244_c5s3_028165_05.jpg,bounding_box_train\0816_c4s4_039885_01.jpg,0
13592,bounding_box_train\1244_c5s3_028165_05.jpg,bounding_box_train\0674_c5s2_045505_04.jpg,0
13593,bounding_box_train\1244_c5s3_028265_01.jpg,bounding_box_train\1012_c2s2_128052_01.jpg,0
13594,bounding_box_train\1244_c2s3_013832_02.jpg,bounding_box_train\0640_c3s2_029512_02.jpg,0
13595,bounding_box_train\1244_c2s3_013832_02.jpg,bounding_box_train\1313_c6s3_057892_01.jpg,0
13596,bounding_box_train\1244_c5s3_028165_02.jpg,bounding_box_train\0234_c2s3_073202_04.jpg,0
13597,bounding_box_train\1244_c3s3_027553_04.jpg,bounding_box_train\1159_c5s3_002118_01.jpg,0
13598,bounding_box_train\1244_c1s5_046291_03.jpg,bounding_box_train\0272_c6s1_069901_01.jpg,0
13599,bounding_box_train\1244_c2s3_013632_03.jpg,bounding_box_train\0272_c6s1_065526_01.jpg,0
13600,bounding_box_train\1244_c3s3_027578_08.jpg,bounding_box_train\0272_c6s1_072351_02.jpg,0
13601,bounding_box_train\1244_c3s3_027578_08.jpg,bounding_box_train\0081_c4s5_059485_02.jpg,0
13602,bounding_box_train\1244_c1s5_046291_02.jpg,bounding_box_train\0917_c4s4_053666_03.jpg,0
13603,bounding_box_train\1244_c3s3_020103_02.jpg,bounding_box_train\0656_c6s2_045343_01.jpg,0
13604,bounding_box_train\1244_c6s3_051267_02.jpg,bounding_box_train\0002_c5s1_123595_08.jpg,0
13605,bounding_box_train\1244_c1s5_046291_02.jpg,bounding_box_train\1433_c3s3_059353_04.jpg,0
13606,bounding_box_train\0539_c4s3_007973_02.jpg,bounding_box_train\0022_c1s1_004126_01.jpg,0
13607,bounding_box_train\0539_c4s3_007973_02.jpg,bounding_box_train\0223_c1s1_052901_02.jpg,0
13608,bounding_box_train\0539_c1s3_007846_04.jpg,bounding_box_train\1117_c3s2_153669_01.jpg,0
13609,bounding_box_train\0539_c2s1_154791_01.jpg,bounding_box_train\0139_c5s1_075648_03.jpg,0
13610,bounding_box_train\0539_c1s3_007821_05.jpg,bounding_box_train\0237_c6s1_049926_02.jpg,0
13611,bounding_box_train\0539_c1s3_007846_04.jpg,bounding_box_train\0164_c4s1_029601_03.jpg,0
13612,bounding_box_train\0539_c1s3_007796_04.jpg,bounding_box_train\1219_c6s4_019277_04.jpg,0
13613,bounding_box_train\0539_c4s3_007973_02.jpg,bounding_box_train\0704_c4s3_074285_03.jpg,0
13614,bounding_box_train\0539_c1s3_007821_05.jpg,bounding_box_train\1213_c6s3_049117_03.jpg,0
13615,bounding_box_train\0539_c2s1_154791_01.jpg,bounding_box_train\0081_c5s3_038290_01.jpg,0
13616,bounding_box_train\0539_c4s3_007873_02.jpg,bounding_box_train\0795_c5s2_089927_03.jpg,0
13617,bounding_box_train\0539_c5s1_155495_07.jpg,bounding_box_train\0350_c1s3_025001_02.jpg,0
13618,bounding_box_train\0430_c3s1_106667_02.jpg,bounding_box_train\1033_c1s4_072836_01.jpg,0
13619,bounding_box_train\0430_c3s1_109042_04.jpg,bounding_box_train\0223_c6s1_052851_01.jpg,0
13620,bounding_box_train\0430_c4s5_024804_03.jpg,bounding_box_train\0762_c6s2_091968_07.jpg,0
13621,bounding_box_train\0430_c5s1_109748_02.jpg,bounding_box_train\0762_c6s2_091968_07.jpg,0
13622,bounding_box_train\0430_c4s5_024804_03.jpg,bounding_box_train\0385_c5s1_109573_03.jpg,0
13623,bounding_box_train\0430_c4s2_033917_01.jpg,bounding_box_train\0997_c2s2_132602_06.jpg,0
13624,bounding_box_train\0430_c5s1_107123_01.jpg,bounding_box_train\1421_c3s3_052928_06.jpg,0
13625,bounding_box_train\0430_c3s1_108942_03.jpg,bounding_box_train\1117_c2s2_150477_06.jpg,0
13626,bounding_box_train\0430_c4s2_031017_02.jpg,bounding_box_train\0682_c6s2_043318_02.jpg,0
13627,bounding_box_train\0430_c4s2_033917_01.jpg,bounding_box_train\1231_c5s3_093362_03.jpg,0
13628,bounding_box_train\0430_c1s2_034091_02.jpg,bounding_box_train\0149_c6s4_004552_03.jpg,0
13629,bounding_box_train\0430_c3s1_106692_01.jpg,bounding_box_train\0237_c2s1_049726_03.jpg,0
13630,bounding_box_train\0430_c5s1_109673_01.jpg,bounding_box_train\1303_c6s3_054967_04.jpg,0
13631,bounding_box_train\0430_c5s1_109748_02.jpg,bounding_box_train\1094_c5s2_148499_05.jpg,0
13632,bounding_box_train\0430_c5s1_107073_01.jpg,bounding_box_train\0105_c6s1_026851_01.jpg,0
13633,bounding_box_train\0430_c4s5_024804_03.jpg,bounding_box_train\0451_c3s1_113583_01.jpg,0
13634,bounding_box_train\0430_c5s1_107123_01.jpg,bounding_box_train\0264_c5s1_055923_03.jpg,0
13635,bounding_box_train\0430_c5s1_109648_01.jpg,bounding_box_train\0987_c6s2_119093_03.jpg,0
13636,bounding_box_train\0430_c5s1_109773_03.jpg,bounding_box_train\0297_c6s1_066676_01.jpg,0
13637,bounding_box_train\0430_c5s1_107073_01.jpg,bounding_box_train\1408_c1s6_000891_03.jpg,0
13638,bounding_box_train\0430_c5s1_109773_03.jpg,bounding_box_train\1232_c6s3_082267_03.jpg,0
13639,bounding_box_train\0430_c5s1_109723_02.jpg,bounding_box_train\1111_c1s5_024261_01.jpg,0
13640,bounding_box_train\0430_c5s1_107073_01.jpg,bounding_box_train\0528_c3s1_154083_03.jpg,0
13641,bounding_box_train\0430_c3s1_106642_01.jpg,bounding_box_train\1242_c6s3_042992_01.jpg,0
13642,bounding_box_train\0430_c4s2_033942_01.jpg,bounding_box_train\0413_c2s1_097871_01.jpg,0
13643,bounding_box_train\0430_c4s2_031042_02.jpg,bounding_box_train\0415_c1s2_044746_03.jpg,0
13644,bounding_box_train\0430_c4s2_036917_02.jpg,bounding_box_train\0915_c1s4_053086_02.jpg,0
13645,bounding_box_train\0430_c4s2_036917_02.jpg,bounding_box_train\0513_c3s3_082269_02.jpg,0
13646,bounding_box_train\0430_c4s2_031042_02.jpg,bounding_box_train\0160_c6s1_028126_01.jpg,0
13647,bounding_box_train\0430_c4s2_033917_01.jpg,bounding_box_train\0255_c6s1_054476_01.jpg,0
13648,bounding_box_train\0430_c3s1_106667_02.jpg,bounding_box_train\1260_c6s3_044917_05.jpg,0
13649,bounding_box_train\0430_c3s1_102817_05.jpg,bounding_box_train\0368_c5s1_089423_04.jpg,0
13650,bounding_box_train\0430_c4s5_024804_03.jpg,bounding_box_train\0148_c5s1_024101_02.jpg,0
13651,bounding_box_train\0430_c3s1_106642_01.jpg,bounding_box_train\0127_c1s3_074881_01.jpg,0
13652,bounding_box_train\0430_c5s1_109773_03.jpg,bounding_box_train\0484_c1s2_053796_01.jpg,0
13653,bounding_box_train\0430_c4s2_033942_01.jpg,bounding_box_train\0724_c5s2_061927_04.jpg,0
13654,bounding_box_train\0430_c5s1_107098_01.jpg,bounding_box_train\0379_c3s1_089342_01.jpg,0
13655,bounding_box_train\0430_c5s1_109723_02.jpg,bounding_box_train\0208_c4s1_041626_04.jpg,0
13656,bounding_box_train\0430_c5s1_109698_01.jpg,bounding_box_train\0809_c2s2_106132_03.jpg,0
13657,bounding_box_train\0430_c5s1_109748_02.jpg,bounding_box_train\1455_c2s3_051582_01.jpg,0
13658,bounding_box_train\0430_c5s1_109723_02.jpg,bounding_box_train\0803_c1s4_035581_01.jpg,0
13659,bounding_box_train\0430_c1s2_034091_02.jpg,bounding_box_train\0943_c1s4_067311_02.jpg,0
13660,bounding_box_train\1318_c6s3_058817_01.jpg,bounding_box_train\1052_c6s3_004217_01.jpg,0
13661,bounding_box_train\1318_c6s3_058742_01.jpg,bounding_box_train\0821_c2s2_099432_01.jpg,0
13662,bounding_box_train\1318_c6s3_058817_01.jpg,bounding_box_train\0955_c5s2_120574_03.jpg,0
13663,bounding_box_train\1318_c3s3_035103_01.jpg,bounding_box_train\0762_c6s2_091943_02.jpg,0
13664,bounding_box_train\1318_c5s3_035715_01.jpg,bounding_box_train\0936_c5s2_117899_02.jpg,0
13665,bounding_box_train\1318_c1s5_061666_02.jpg,bounding_box_train\1458_c3s3_058353_04.jpg,0
13666,bounding_box_train\1318_c2s3_029332_01.jpg,bounding_box_train\1173_c5s3_005868_03.jpg,0
13667,bounding_box_train\1318_c3s3_035103_01.jpg,bounding_box_train\0333_c6s1_078801_04.jpg,0
13668,bounding_box_train\1318_c5s3_035790_01.jpg,bounding_box_train\1266_c1s5_050841_02.jpg,0
13669,bounding_box_train\1318_c3s3_035103_01.jpg,bounding_box_train\0796_c1s4_028881_02.jpg,0
13670,bounding_box_train\1318_c5s3_035715_01.jpg,bounding_box_train\0318_c3s1_071792_02.jpg,0
13671,bounding_box_train\1318_c1s5_061691_03.jpg,bounding_box_train\0545_c2s1_157316_01.jpg,0
13672,bounding_box_train\1318_c3s3_035053_01.jpg,bounding_box_train\0264_c5s1_061298_02.jpg,0
13673,bounding_box_train\1318_c6s3_058792_03.jpg,bounding_box_train\0818_c4s4_040910_01.jpg,0
13674,bounding_box_train\1318_c5s3_035790_01.jpg,bounding_box_train\0816_c4s4_048935_01.jpg,0
13675,bounding_box_train\1318_c2s3_029307_02.jpg,bounding_box_train\1097_c1s5_070341_01.jpg,0
13676,bounding_box_train\1318_c1s5_061641_02.jpg,bounding_box_train\0603_c3s2_016937_02.jpg,0
13677,bounding_box_train\1318_c5s3_035790_01.jpg,bounding_box_train\0232_c6s1_048426_01.jpg,0
13678,bounding_box_train\1318_c5s3_035715_05.jpg,bounding_box_train\0127_c4s3_074785_03.jpg,0
13679,bounding_box_train\1318_c2s3_029307_01.jpg,bounding_box_train\0806_c6s2_088893_10.jpg,0
13680,bounding_box_train\1318_c5s3_035715_01.jpg,bounding_box_train\0806_c6s2_099243_01.jpg,0
13681,bounding_box_train\1318_c2s3_029332_01.jpg,bounding_box_train\0588_c3s3_067219_03.jpg,0
13682,bounding_box_train\1318_c5s3_035715_01.jpg,bounding_box_train\0028_c3s1_001976_01.jpg,0
13683,bounding_box_train\1318_c5s3_035715_05.jpg,bounding_box_train\0810_c3s3_030328_04.jpg,0
13684,bounding_box_train\1318_c6s3_058667_01.jpg,bounding_box_train\0002_c2s1_000351_01.jpg,0
13685,bounding_box_train\0369_c1s2_014866_03.jpg,bounding_box_train\0328_c3s1_075067_06.jpg,0
13686,bounding_box_train\0369_c5s1_087698_03.jpg,bounding_box_train\1107_c1s5_015261_01.jpg,0
13687,bounding_box_train\0369_c1s2_014866_03.jpg,bounding_box_train\0261_c5s1_060648_03.jpg,0
13688,bounding_box_train\0369_c5s1_087798_02.jpg,bounding_box_train\0730_c6s2_101618_05.jpg,0
13689,bounding_box_train\0369_c5s1_094073_01.jpg,bounding_box_train\0730_c1s4_049306_03.jpg,0
13690,bounding_box_train\0369_c1s2_021291_01.jpg,bounding_box_train\0705_c5s2_084427_01.jpg,0
13691,bounding_box_train\0369_c5s1_087773_02.jpg,bounding_box_train\0781_c6s2_074993_01.jpg,0
13692,bounding_box_train\0369_c3s1_087342_01.jpg,bounding_box_train\1492_c3s3_061953_04.jpg,0
13693,bounding_box_train\0369_c3s1_087192_02.jpg,bounding_box_train\1321_c1s5_062066_02.jpg,0
13694,bounding_box_train\0369_c5s1_094148_01.jpg,bounding_box_train\0070_c4s1_010601_01.jpg,0
13695,bounding_box_train\0369_c5s1_094148_01.jpg,bounding_box_train\1469_c1s6_010916_02.jpg,0
13696,bounding_box_train\0369_c5s1_094148_01.jpg,bounding_box_train\0264_c6s1_061126_03.jpg,0
13697,bounding_box_train\0369_c1s2_014891_01.jpg,bounding_box_train\0606_c3s2_057337_01.jpg,0
13698,bounding_box_train\0369_c5s1_094148_01.jpg,bounding_box_train\0998_c5s2_154949_02.jpg,0
13699,bounding_box_train\0369_c5s1_087798_02.jpg,bounding_box_train\0249_c3s1_051901_01.jpg,0
13700,bounding_box_train\0369_c5s1_094223_01.jpg,bounding_box_train\1278_c5s3_061065_06.jpg,0
13701,bounding_box_train\0369_c5s1_087798_02.jpg,bounding_box_train\0754_c2s2_089957_02.jpg,0
13702,bounding_box_train\0369_c5s1_087698_03.jpg,bounding_box_train\0508_c2s2_078907_02.jpg,0
13703,bounding_box_train\0369_c5s1_094073_01.jpg,bounding_box_train\0314_c5s1_071048_03.jpg,0
13704,bounding_box_train\0369_c5s1_094148_01.jpg,bounding_box_train\0806_c3s2_094828_01.jpg,0
13705,bounding_box_train\0369_c5s1_087473_01.jpg,bounding_box_train\0724_c5s2_080477_03.jpg,0
13706,bounding_box_train\0369_c5s1_094148_01.jpg,bounding_box_train\0321_c6s1_081076_02.jpg,0
13707,bounding_box_train\0369_c5s1_087773_02.jpg,bounding_box_train\0367_c3s1_085317_04.jpg,0
13708,bounding_box_train\0369_c5s1_094223_01.jpg,bounding_box_train\0110_c6s1_018876_05.jpg,0
13709,bounding_box_train\0369_c5s1_094223_01.jpg,bounding_box_train\0390_c5s1_116195_01.jpg,0
13710,bounding_box_train\0629_c6s2_018343_01.jpg,bounding_box_train\1364_c3s3_043303_01.jpg,0
13711,bounding_box_train\0629_c1s3_038551_03.jpg,bounding_box_train\0637_c3s2_044712_04.jpg,0
13712,bounding_box_train\0629_c1s3_050001_03.jpg,bounding_box_train\1391_c6s3_070842_02.jpg,0
13713,bounding_box_train\0629_c1s3_038551_03.jpg,bounding_box_train\0281_c3s1_062917_01.jpg,0
13714,bounding_box_train\0629_c3s2_024212_04.jpg,bounding_box_train\0223_c6s1_046701_01.jpg,0
13715,bounding_box_train\0629_c6s2_018218_01.jpg,bounding_box_train\0546_c2s1_157341_03.jpg,0
13716,bounding_box_train\0629_c3s2_024212_04.jpg,bounding_box_train\1027_c2s2_154202_01.jpg,0
13717,bounding_box_train\0629_c3s2_035312_04.jpg,bounding_box_train\0774_c3s2_103053_01.jpg,0
13718,bounding_box_train\0629_c5s2_024655_06.jpg,bounding_box_train\1381_c2s3_039207_02.jpg,0
13719,bounding_box_train\0629_c6s2_018218_01.jpg,bounding_box_train\0742_c5s2_075852_03.jpg,0
13720,bounding_box_train\0629_c5s2_024655_02.jpg,bounding_box_train\0999_c1s5_007811_04.jpg,0
13721,bounding_box_train\0629_c1s3_049926_02.jpg,bounding_box_train\1107_c4s5_014704_01.jpg,0
13722,bounding_box_train\0629_c5s2_024630_04.jpg,bounding_box_train\0261_c5s1_060773_02.jpg,0
13723,bounding_box_train\0629_c6s2_029218_02.jpg,bounding_box_train\0772_c5s2_078477_01.jpg,0
13724,bounding_box_train\0629_c3s2_035087_01.jpg,bounding_box_train\0714_c2s3_095477_03.jpg,0
13725,bounding_box_train\0629_c6s2_018218_01.jpg,bounding_box_train\0079_c1s1_011451_03.jpg,0
13726,bounding_box_train\0629_c6s2_029243_07.jpg,bounding_box_train\0136_c4s1_022551_02.jpg,0
13727,bounding_box_train\0629_c5s2_035930_03.jpg,bounding_box_train\1116_c1s5_017061_02.jpg,0
13728,bounding_box_train\0629_c6s2_029243_07.jpg,bounding_box_train\1470_c3s3_060178_03.jpg,0
13729,bounding_box_train\0629_c5s2_035930_03.jpg,bounding_box_train\0408_c5s1_103973_03.jpg,0
13730,bounding_box_train\0629_c6s2_029468_02.jpg,bounding_box_train\0408_c5s1_097598_01.jpg,0
13731,bounding_box_train\0629_c1s3_049926_02.jpg,bounding_box_train\0402_c3s1_095542_01.jpg,0
13732,bounding_box_train\0629_c3s2_024212_04.jpg,bounding_box_train\0254_c6s2_087218_01.jpg,0
13733,bounding_box_train\0629_c5s2_024655_06.jpg,bounding_box_train\1325_c2s3_030532_01.jpg,0
13734,bounding_box_train\0629_c1s3_050001_03.jpg,bounding_box_train\0139_c1s1_069031_05.jpg,0
13735,bounding_box_train\0629_c6s2_018368_02.jpg,bounding_box_train\0820_c6s2_096318_01.jpg,0
13736,bounding_box_train\0629_c1s3_038551_03.jpg,bounding_box_train\1303_c4s5_057835_08.jpg,0
13737,bounding_box_train\0629_c3s2_024137_08.jpg,bounding_box_train\1291_c3s3_055328_01.jpg,0
13738,bounding_box_train\0629_c6s2_029493_02.jpg,bounding_box_train\0105_c6s1_037026_01.jpg,0
13739,bounding_box_train\0629_c5s2_024630_04.jpg,bounding_box_train\1338_c2s3_032357_01.jpg,0
13740,bounding_box_train\0629_c6s2_029243_07.jpg,bounding_box_train\0435_c3s1_106217_01.jpg,0
13741,bounding_box_train\0629_c1s3_050001_03.jpg,bounding_box_train\0642_c6s2_033943_01.jpg,0
13742,bounding_box_train\0629_c3s2_024137_08.jpg,bounding_box_train\0420_c1s2_028266_03.jpg,0
13743,bounding_box_train\0629_c5s2_024655_06.jpg,bounding_box_train\0348_c6s1_081501_02.jpg,0
13744,bounding_box_train\0629_c6s2_029218_02.jpg,bounding_box_train\0704_c2s2_056357_04.jpg,0
13745,bounding_box_train\0629_c1s3_050001_03.jpg,bounding_box_train\0407_c1s2_024391_01.jpg,0
13746,bounding_box_train\0629_c6s2_018243_01.jpg,bounding_box_train\0552_c5s1_158345_06.jpg,0
13747,bounding_box_train\0629_c6s2_029468_02.jpg,bounding_box_train\1111_c3s2_159544_07.jpg,0
13748,bounding_box_train\0629_c6s2_018243_01.jpg,bounding_box_train\0424_c1s2_036441_01.jpg,0
13749,bounding_box_train\0629_c5s2_024780_06.jpg,bounding_box_train\1379_c3s3_045003_01.jpg,0
13750,bounding_box_train\0629_c5s2_035930_03.jpg,bounding_box_train\0555_c6s2_007593_02.jpg,0
13751,bounding_box_train\0629_c5s2_024655_06.jpg,bounding_box_train\0175_c4s6_017116_02.jpg,0
13752,bounding_box_train\0629_c3s2_024237_06.jpg,bounding_box_train\1132_c2s3_065127_02.jpg,0
13753,bounding_box_train\0629_c6s2_029568_02.jpg,bounding_box_train\0864_c3s2_107903_04.jpg,0
